Case_ID,Molecule,Charge,Multiplicity,Num_Electrons,Basis,Basis_Source,Mapper,N_Qubit,N_Qubit_Verified,Ansatz,Optimizer,Qiskit_Opt_Level,Shots,TN_Layers_Network,TN_Layers_Circuit,Rotation_Type,Measurement_Method,Num_Opt_Params_Phi,Num_Opt_Params_Theta,Num_ExpVals_Per_Iter,Notes,Est_QPU_Time_S_At_30_Iter,Est_QPU_Time_Cumulative_S
2082,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,4,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2083,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,4,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2084,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,4,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2085,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,1,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2086,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,1,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2087,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,1,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2088,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,1,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2089,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,2,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2090,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,2,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2091,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,2,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2092,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,2,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2093,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,3,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2094,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,3,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2095,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,3,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2096,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,3,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2097,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,4,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2098,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,4,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2099,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,4,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2100,H2O,0,1,10,cc-pvtz,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,4,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2157,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,1,n/a (no TN layers),pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Standard per-Pauli-string measurement (baseline).,,
2158,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,1,n/a (no TN layers),qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2159,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,2,n/a (no TN layers),pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Standard per-Pauli-string measurement (baseline).,,
2160,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,2,n/a (no TN layers),qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2161,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,3,n/a (no TN layers),pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Standard per-Pauli-string measurement (baseline).,,
2162,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,3,n/a (no TN layers),qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2163,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,4,n/a (no TN layers),pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Standard per-Pauli-string measurement (baseline).,,
2164,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,0,4,n/a (no TN layers),qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). TN_Layers_Network=0 is the paper's 'circuit only' baseline -- equivalent to plain VQE with this Hamiltonian encoding and no TN preprocessing. Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2165,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,1,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2166,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,1,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2167,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,1,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2168,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,1,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2169,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,2,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2170,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,2,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2171,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,2,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2172,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,2,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2173,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,3,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2174,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,3,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2175,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,3,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2176,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,3,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2177,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,4,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2178,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,4,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2179,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,4,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2180,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,1,4,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2181,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,1,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2182,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,1,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2183,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,1,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2184,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,1,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2185,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,2,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2186,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,2,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2187,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,2,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2188,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,2,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2189,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,3,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2190,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,3,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2191,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,3,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2192,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,3,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2193,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,4,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2194,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,4,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2195,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,4,phase,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2196,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,2,4,phase,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
2197,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,1,full,pauli,,,,N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Standard per-Pauli-string measurement (baseline).,,
2198,H2O,0,1,10,def2-svp,basis_set_exchange,tn_qc_opt+mol_map,,n/a,TN_QC_OPT (Cebule),COBYLA,,,3,1,full,qasm_gen_grouped,,,,"N_Qubit unknown: requires a real Cebule MOL_MAP run for this molecule/basis (see mol_map row's note). Cebule QASM_GEN basis-state-pair-grouping measurement scheme. Expected to require fewer or equal distinct circuits per iteration than plain 'pauli' measurement (that's QASM_GEN's whole purpose), but the exact circuit count is an output of a real QASM_GEN/TN_QC_OPT run, not predictable in advance -- see docs.mqs.dk QASM_GEN section.",,
